Date (AAAAMMJJ);Precipitations (mm);Temperature min (C);Heure Temp min;Temperature max (C);Heure Temp max;Temperature moyenne (C);Moyenne Temp min-max (C);Amplitude thermique (C);Duree gel (min);Meteo;vacance_scolaire;Saison
20231015;0.0;8.4;639;16.2;1206;11.0;12.3;7.8;0;Frais;Non;Automne
20231016;0.2;6.2;57;15.7;1339;9.6;11.0;9.5;0;Frais;Non;Automne
20231017;0.2;4.4;415;18.2;1405;11.4;11.3;13.8;0;Frais;Non;Automne
20231018;5.6;10.5;316;19.1;1748;15.4;14.8;8.6;0;Pluie;Non;Automne
20231019;7.0;15.5;653;22.7;1246;18.0;19.1;7.2;0;Pluie;Non;Automne
20231020;4.2;14.0;238;20.9;1428;15.5;17.5;6.9;0;Pluie;Non;Automne
20231021;4.0;12.7;628;16.2;1330;13.7;14.5;3.5;0;Pluie;Oui;Automne
20231022;0.4;11.2;1759;17.7;1425;13.0;14.5;6.5;0;Gris;Oui;Automne
20231023;8.2;7.8;350;12.3;334;10.8;10.1;4.5;0;Pluie;Oui;Automne
20231024;5.6;11.5;1945;17.1;1129;13.8;14.3;5.6;0;Pluie;Oui;Automne
20231025;6.0;11.4;128;16.4;1511;13.4;13.9;5.0;0;Pluie;Oui;Automne
20231026;14.5;11.6;2207;15.8;1233;13.4;13.7;4.2;0;Pluie;Oui;Automne
20231027;1.6;11.5;1800;16.2;1152;13.0;13.9;4.7;0;Pluie;Oui;Automne
20231028;8.8;10.8;1951;15.4;2119;13.2;13.1;4.6;0;Pluie;Oui;Automne
20231029;3.2;12.0;649;17.9;1316;14.0;15.0;5.9;0;Pluie;Oui;Automne
20231030;7.4;11.3;311;13.5;1233;11.8;12.4;2.2;;Pluie;Oui;Automne
20231031;0.0;9.2;146;16.9;1317;12.9;13.1;7.7;0;Gris;Oui;Automne
20231101;7.4;11.7;604;14.5;1253;12.7;13.1;2.8;0;Pluie;Oui;Automne
20231102;0.2;10.7;105;15.1;1245;12.0;12.9;4.4;0;Gris;Oui;Automne
20231103;1.4;6.8;636;10.8;1411;8.9;8.8;4.0;0;Pluie;Oui;Automne
20231104;11.4;8.4;1820;15.6;1250;11.0;12.0;7.2;0;Pluie;Oui;Automne
20231105;1.6;10.5;2037;15.8;1256;11.8;13.2;5.3;0;Pluie;Oui;Automne
20231106;1.2;9.1;409;15.6;1302;11.2;12.4;6.5;0;Pluie;Oui;Automne
20231107;0.0;8.2;626;14.3;1332;10.5;11.3;6.1;0;Frais;Non;Automne
20231108;1.2;7.6;700;13.6;1346;10.6;10.6;6.0;0;Pluie;Non;Automne
20231109;4.9;8.5;1748;12.4;1325;10.2;10.5;3.9;0;Pluie;Non;Automne
20231110;2.6;7.3;404;12.5;1139;9.3;9.9;5.2;0;Pluie;Non;Automne
20231111;5.8;6.9;633;12.6;1258;8.8;9.8;5.7;0;Pluie;Non;Automne
20231112;6.8;6.9;515;14.7;555;10.2;10.8;7.8;0;Pluie;Non;Automne
20231113;1.4;12.1;1801;17.8;1508;14.9;15.0;5.7;0;Pluie;Non;Automne
20231114;1.2;12.2;452;14.1;1608;12.9;13.2;1.9;0;Pluie;Non;Automne
20231115;2.0;10.8;616;14.9;1202;11.6;12.9;4.1;0;Pluie;Non;Automne
20231116;21.5;8.2;1759;10.7;1415;9.2;9.5;2.5;0;Pluie;Non;Automne
20231117;4.0;8.0;2307;13.2;1135;9.8;10.6;5.2;0;Pluie;Non;Automne
20231118;13.1;8.6;1832;15.3;15;11.6;12.0;6.7;0;Pluie;Non;Automne
20231119;0.0;13.1;747;16.4;1217;13.9;14.8;3.3;0;Gris;Non;Automne
20231120;1.4;10.7;602;13.2;1337;11.2;12.0;2.5;0;Pluie;Non;Automne
20231121;2.4;9.4;147;12.3;1327;10.8;10.9;2.9;0;Pluie;Non;Automne
20231122;0.2;5.6;742;11.8;1352;8.3;8.7;6.2;0;Frais;Non;Automne
20231123;0.0;6.4;2116;12.8;1536;11.1;9.6;6.4;0;Frais;Non;Automne
20231124;0.6;7.1;1733;11.8;601;9.2;9.5;4.7;0;Frais;Non;Automne
20231125;0.0;3.9;412;9.4;1132;5.6;6.7;5.5;0;Frais;Non;Automne
20231126;2.0;2.0;651;7.8;1339;5.0;4.9;5.8;0;Pluie;Non;Automne
20231127;6.8;4.2;502;9.6;1658;6.9;6.9;5.4;0;Pluie;Non;Automne
20231128;0.2;4.1;1800;8.6;1347;5.7;6.4;4.5;0;Frais;Non;Automne
20231129;0.0;3.3;2324;9.7;1216;6.4;6.5;6.4;0;Frais;Non;Automne
20231130;0.0;2.9;338;8.2;1109;5.1;5.6;5.3;0;Frais;Non;Automne
20231201;0.0;1.5;1752;4.0;929;2.8;2.8;2.5;0;Froid;Non;Automne
20231202;0.0;-1.5;732;5.0;1337;1.2;1.8;6.5;374;Froid;Non;Automne
20231203;3.2;-0.5;406;4.3;354;1.9;1.9;4.8;380;Neige;Non;Automne
20231204;13.4;2.9;2007;10.0;1915;6.9;6.5;7.1;0;Pluie;Non;Automne
20231205;0.8;7.0;348;9.4;1424;7.8;8.2;2.4;0;Frais;Non;Automne
20231206;0.0;5.0;726;9.7;1205;6.2;7.4;4.7;0;Frais;Non;Automne
20231207;9.8;3.5;319;8.4;443;5.1;6.0;4.9;0;Pluie;Non;Automne
20231208;0.4;5.6;2112;12.3;1318;9.1;9.0;6.7;0;Frais;Non;Automne
20231209;19.1;6.5;58;13.5;1608;10.0;10.0;7.0;0;Pluie;Non;Automne
20231210;2.4;9.4;710;12.9;1907;10.9;11.2;3.5;0;Pluie;Non;Automne
20231211;0.4;10.8;2234;13.4;1259;11.9;12.1;2.6;0;Frais;Non;Automne
20231212;1.4;10.4;2028;13.8;1110;12.0;12.1;3.4;0;Pluie;Non;Automne
20231213;2.0;8.6;708;10.5;1147;9.2;9.6;1.9;0;Pluie;Non;Automne
20231214;1.0;7.8;931;9.1;1202;8.4;8.5;1.3;0;Frais;Non;Automne
20231215;0.0;8.0;2239;11.4;1056;9.4;9.7;3.4;0;Frais;Non;Automne
20231216;0.0;4.6;739;11.2;1326;7.3;7.9;6.6;0;Frais;Non;Automne
20231217;0.2;1.0;706;6.2;1339;3.3;3.6;5.2;0;Froid;Non;Automne
20231218;0.0;1.4;955;6.0;554;2.5;3.7;4.6;0;Froid;Non;Automne
20231219;2.4;2.7;1917;9.8;2056;7.3;6.3;7.1;0;Pluie;Non;Automne
20231220;0.0;6.2;732;10.7;522;8.7;8.5;4.5;0;Frais;Non;Automne
20231221;1.4;9.6;46;12.4;2034;11.3;11.0;2.8;0;Pluie;Non;Automne
20231222;2.0;10.0;1739;11.7;1036;10.7;10.9;1.7;0;Pluie;Non;Hiver
20231223;0.0;9.3;2327;12.7;1531;11.0;11.0;3.4;0;Frais;Oui;Hiver
20231224;0.0;10.2;509;13.3;1337;11.8;11.8;3.1;0;Frais;Oui;Hiver
20231225;0.0;11.5;1024;12.9;1308;12.2;12.2;1.4;0;Gris;Oui;Hiver
20231226;0.2;10.6;939;11.7;1310;11.1;11.2;1.1;0;Frais;Oui;Hiver
20231227;0.2;8.4;902;11.6;1332;10.2;10.0;3.2;0;Frais;Oui;Hiver
20231228;0.0;9.8;554;12.2;1318;10.8;11.0;2.4;0;Frais;Oui;Hiver
20231229;0.4;9.7;2306;12.2;1436;11.0;11.0;2.5;0;Frais;Oui;Hiver
20231230;1.2;7.2;643;11.8;1446;9.8;9.5;4.6;0;Pluie;Oui;Hiver
20231231;0.0;8.7;817;11.5;1200;9.7;10.1;2.8;0;Frais;Oui;Hiver
20240101;9.6;6.8;713;11.5;301;8.9;9.2;4.7;0;Pluie;Oui;Hiver
20240102;7.1;9.0;2030;12.7;1850;11.4;10.9;3.7;0;Pluie;Oui;Hiver
20240103;3.2;10.4;1750;13.0;1137;11.2;11.7;2.6;0;Pluie;Oui;Hiver
20240104;0.2;8.3;801;11.6;1406;10.1;10.0;3.3;0;Frais;Oui;Hiver
20240105;0.2;6.7;807;10.1;1136;8.1;8.4;3.4;0;Frais;Oui;Hiver
20240106;1.0;5.5;215;7.9;1222;6.3;6.7;2.4;0;Frais;Oui;Hiver
20240107;0.0;3.0;1753;4.1;608;3.4;3.6;1.1;0;Froid;Oui;Hiver
20240108;0.5;-1.0;1159;-0.2;1439;-0.6;-0.6;0.8;1406;Neige;Oui;Hiver
20240109;0.0;-1.9;1756;-0.8;1324;-1.4;-1.4;1.1;1440;Froid;Non;Hiver
20240110;0.0;-2.0;1809;2.4;1356;-0.4;0.2;4.4;1099;Froid;Non;Hiver
20240111;0.0;-2.3;551;3.4;1226;-0.2;0.6;5.7;987;Froid;Non;Hiver
20240112;0.0;-0.9;2239;3.5;1229;1.8;1.3;4.4;46;Froid;Non;Hiver
20240113;0.0;-0.9;821;-0.3;1812;-0.7;-0.6;0.6;1440;Froid;Non;Hiver
20240114;0.0;-2.4;457;2.1;553;-0.9;-0.2;4.5;1191;Froid;Non;Hiver
20240115;0.0;-0.2;1801;6.6;1157;2.4;3.2;6.8;138;Froid;Non;Hiver
20240116;6.0;-3.1;701;5.0;1206;0.5;1.0;8.1;577;Neige;Non;Hiver
20240117;25.0;0.2;107;5.2;1303;1.9;2.7;5.0;0;Neige;Non;Hiver
20240118;0.0;-0.5;814;4.9;1403;1.0;2.2;5.4;473;Froid;Non;Hiver
20240119;0.0;-2.2;747;6.9;1154;0.5;2.4;9.1;997;Froid;Non;Hiver
20240120;0.2;-2.5;747;4.1;1415;0.2;0.8;6.6;717;Neige;Non;Hiver
20240121;0.2;-0.4;123;11.9;504;5.2;5.8;12.3;184;Frais;Non;Hiver
20240122;0.6;8.1;1801;14.6;1338;11.5;11.4;6.5;0;Frais;Non;Hiver
20240123;0.4;8.3;644;14.5;512;10.6;11.4;6.2;0;Frais;Non;Hiver
20240124;1.4;12.0;1858;15.4;1320;13.8;13.7;3.4;0;Pluie;Non;Hiver
20240125;0.2;10.1;249;14.4;1320;11.8;12.3;4.3;0;Frais;Non;Hiver
20240126;1.0;8.9;1756;13.9;1342;10.3;11.4;5.0;0;Frais;Non;Hiver
20240127;0.0;1.5;604;9.5;1425;5.0;5.5;8.0;0;Frais;Non;Hiver
20240128;0.0;2.2;814;9.6;1329;5.8;5.9;7.4;0;Frais;Non;Hiver
20240129;0.2;4.6;155;14.9;1343;9.6;9.8;10.3;0;Frais;Non;Hiver
20240130;0.0;9.1;1758;12.2;1133;10.3;10.7;3.1;0;Frais;Non;Hiver
20240131;1.0;5.2;748;11.0;2343;8.7;8.1;5.8;0;Frais;Non;Hiver
20240201;0.0;8.8;1801;12.6;1406;10.3;10.7;3.8;0;Frais;Non;Hiver
20240202;0.0;4.9;729;11.5;1358;7.8;8.2;6.6;0;Frais;Non;Hiver
20240203;0.0;7.9;1901;11.3;1435;10.5;9.6;3.4;0;Frais;Non;Hiver
20240204;0.0;9.9;732;11.4;1134;10.4;10.7;1.5;0;Frais;Non;Hiver
20240205;0.0;8.6;1625;9.8;601;9.2;9.2;1.2;0;Frais;Non;Hiver
20240206;1.2;8.0;2348;12.6;1459;10.6;10.3;4.6;0;Pluie;Non;Hiver
20240207;4.8;11.3;2142;13.0;556;12.0;12.2;1.7;0;Pluie;Non;Hiver
20240208;5.2;11.9;1711;14.4;1302;12.5;13.2;2.5;0;Pluie;Non;Hiver
20240209;0.0;10.5;2304;14.4;1247;12.0;12.5;3.9;0;Gris;Non;Hiver
20240210;5.2;8.0;1716;10.6;1412;9.1;9.3;2.6;0;Pluie;Oui;Hiver
20240211;0.8;7.7;2043;11.2;1117;9.5;9.5;3.5;0;Frais;Oui;Hiver
20240212;0.0;6.7;128;13.9;1429;8.5;10.3;7.2;0;Frais;Oui;Hiver
20240213;0.0;3.7;257;11.6;1218;8.4;7.7;7.9;0;Frais;Oui;Hiver
20240214;0.0;10.0;2131;16.6;1445;12.9;13.3;6.6;0;Gris;Oui;Hiver
20240215;0.0;10.9;720;19.7;1513;15.0;15.3;8.8;0;Gris;Oui;Hiver
20240216;0.4;12.3;1758;14.9;601;13.5;13.6;2.6;0;Gris;Oui;Hiver
20240217;0.0;10.5;406;16.6;1403;12.4;13.6;6.1;0;Gris;Oui;Hiver
20240218;4.0;7.7;540;12.6;1911;10.2;10.2;4.9;0;Pluie;Oui;Hiver
20240219;0.0;10.6;1741;12.0;921;11.0;11.3;1.4;0;Frais;Oui;Hiver
20240220;0.0;7.1;513;11.6;1333;9.0;9.4;4.5;0;Frais;Oui;Hiver
20240221;13.7;7.0;608;12.3;600;9.4;9.7;5.3;0;Pluie;Oui;Hiver
20240222;11.5;8.7;1629;14.1;1334;10.8;11.4;5.4;0;Pluie;Oui;Hiver
20240223;2.2;5.1;636;10.5;1348;6.7;7.8;5.4;0;Pluie;Oui;Hiver
20240224;5.0;4.3;408;9.3;1404;6.3;6.8;5.0;0;Pluie;Oui;Hiver
20240225;6.2;5.1;1801;9.2;56;7.4;7.2;4.1;0;Pluie;Oui;Hiver
20240226;9.4;6.2;1759;10.7;1126;7.9;8.5;4.5;0;Pluie;Oui;Hiver
20240227;0.2;5.2;705;10.5;1514;6.9;7.9;5.3;0;Frais;Non;Hiver
20240228;0.0;3.1;449;11.5;1300;7.8;7.3;8.4;0;Frais;Non;Hiver
20240229;4.2;8.1;2149;11.0;1742;9.5;9.6;2.9;0;Pluie;Non;Hiver
20240301;4.6;5.3;644;12.1;1519;8.0;8.7;6.8;0;Pluie;Non;Hiver
20240302;17.3;5.7;244;8.9;1326;6.8;7.3;3.2;0;Pluie;Non;Hiver
20240303;0.0;5.5;2313;10.6;1614;7.2;8.1;5.1;0;Frais;Non;Hiver
20240304;0.2;2.5;634;12.9;1424;8.3;7.7;10.4;0;Frais;Non;Hiver
20240305;4.2;7.0;119;11.0;1450;8.0;9.0;4.0;0;Pluie;Non;Hiver
20240306;0.0;5.8;2154;11.9;1131;7.7;8.9;6.1;0;Frais;Non;Hiver
20240307;0.0;3.0;638;14.9;1355;8.9;9.0;11.9;0;Frais;Non;Hiver
20240308;0.0;3.9;551;14.8;1538;9.7;9.4;10.9;0;Frais;Non;Hiver
20240309;6.0;7.2;343;15.0;1156;9.6;11.1;7.8;0;Pluie;Non;Hiver
20240310;0.0;7.6;2209;11.8;1359;9.1;9.7;4.2;0;Frais;Non;Hiver
20240311;2.6;7.4;2249;13.5;1101;9.6;10.5;6.1;0;Pluie;Non;Hiver
20240312;6.4;8.4;422;12.6;1855;10.5;10.5;4.2;0;Pluie;Non;Hiver
20240313;0.2;11.1;548;13.9;1233;12.3;12.5;2.8;0;Doux;Non;Hiver
20240314;0.0;7.3;616;19.7;1536;13.6;13.5;12.4;0;Doux;Non;Hiver
20240315;2.2;13.4;636;18.3;1415;14.4;15.9;4.9;0;Pluie;Non;Hiver
20240316;0.2;10.4;555;16.5;1347;13.2;13.5;6.1;0;Doux;Non;Hiver
20240317;3.0;10.8;752;15.7;1613;12.8;13.3;4.9;0;Pluie;Non;Hiver
20240318;0.0;12.4;622;19.4;1316;14.5;15.9;7.0;0;Doux;Non;Hiver
20240319;0.0;8.8;554;19.8;1531;13.6;14.3;11.0;0;Doux;Non;Hiver
20240320;0.0;8.8;337;22.7;1401;15.0;15.8;13.9;0;Doux;Non;Printemps
20240321;0.0;10.3;601;22.0;1532;15.8;16.2;11.7;0;Soleil;Non;Printemps
20240322;3.0;10.1;521;20.4;1457;14.2;15.3;10.3;0;Pluie;Non;Printemps
20240323;7.4;5.4;724;13.0;1232;8.0;9.2;7.6;0;Pluie;Non;Printemps
20240324;0.2;5.3;415;13.9;1348;8.6;9.6;8.6;0;Frais;Non;Printemps
20240325;0.4;4.1;527;14.9;1240;9.9;9.5;10.8;0;Frais;Non;Printemps
20240326;5.2;9.1;455;13.2;1243;10.0;11.2;4.1;0;Pluie;Non;Printemps
20240327;4.2;6.5;15;13.6;1321;9.4;10.1;7.1;0;Pluie;Non;Printemps
20240328;0.6;6.6;512;13.4;1552;10.0;10.0;6.8;0;Frais;Non;Printemps
20240329;14.0;9.2;46;16.1;1304;11.5;12.7;6.9;0;Pluie;Non;Printemps
20240330;1.5;7.3;340;11.7;1314;9.4;9.5;4.4;0;Pluie;Non;Printemps
20240331;2.2;7.6;525;16.9;1227;11.6;12.3;9.3;0;Pluie;Non;Printemps
20240401;0.2;9.0;654;15.9;1243;11.2;12.5;6.9;0;Frais;Non;Printemps
20240402;6.6;8.7;514;15.6;1218;11.7;12.2;6.9;0;Pluie;Non;Printemps
20240403;5.4;10.4;148;18.1;1515;13.9;14.3;7.7;0;Pluie;Non;Printemps
20240404;12.1;10.7;815;20.7;1429;15.3;15.7;10.0;0;Pluie;Non;Printemps
20240405;0.6;13.9;326;18.6;1143;16.1;16.3;4.7;0;Soleil;Non;Printemps
20240406;0.0;14.1;18;24.8;1207;19.0;19.5;10.7;0;Soleil;Oui;Printemps
20240407;5.0;15.4;613;19.0;1212;16.0;17.2;3.6;0;Pluie;Oui;Printemps
20240408;1.0;11.4;525;24.0;1624;16.4;17.7;12.6;0;Soleil;Oui;Printemps
20240409;2.0;9.1;533;14.4;1246;10.7;11.8;5.3;0;Pluie;Oui;Printemps
20240410;0.0;6.8;450;19.0;1520;12.9;12.9;12.2;0;Doux;Oui;Printemps
20240411;0.0;12.3;506;20.4;1620;15.2;16.4;8.1;0;Soleil;Oui;Printemps
20240412;0.0;10.9;449;24.7;1536;17.8;17.8;13.8;0;Soleil;Oui;Printemps
20240413;0.0;13.1;525;27.6;1445;20.4;20.4;14.5;0;Chaleurs;Oui;Printemps
20240414;0.0;11.3;540;21.8;1445;16.0;16.6;10.5;0;Soleil;Oui;Printemps
20240415;3.4;8.6;558;15.4;1354;11.0;12.0;6.8;0;Pluie;Oui;Printemps
20240416;4.6;7.5;47;15.8;1440;10.0;11.7;8.3;0;Pluie;Oui;Printemps
20240417;3.2;6.5;426;13.5;1007;8.8;10.0;7.0;0;Pluie;Oui;Printemps
20240418;0.0;3.9;410;15.3;1506;9.4;9.6;11.4;0;Frais;Oui;Printemps
20240419;3.8;8.8;2022;12.2;1158;9.9;10.5;3.4;0;Pluie;Oui;Printemps
20240420;0.0;4.9;414;12.3;1317;8.2;8.6;7.4;0;Frais;Oui;Printemps
20240421;0.4;4.5;434;14.0;1328;8.5;9.3;9.5;0;Frais;Oui;Printemps
20240422;0.4;3.9;426;14.6;1419;8.1;9.3;10.7;0;Frais;Oui;Printemps
20240423;0.2;2.6;437;15.1;1433;8.9;8.9;12.5;0;Frais;Non;Printemps
20240424;0.0;7.0;404;12.6;1152;8.7;9.8;5.6;0;Frais;Non;Printemps
20240425;0.0;3.7;455;15.2;1401;10.6;9.5;11.5;0;Frais;Non;Printemps
20240426;1.6;5.8;416;16.4;1352;12.3;11.1;10.6;0;Pluie;Non;Printemps
20240427;7.6;10.2;243;17.7;1112;12.8;14.0;7.5;0;Pluie;Non;Printemps
20240428;0.0;10.5;422;18.2;1613;13.0;14.4;7.7;0;Doux;Non;Printemps
20240429;0.2;7.6;503;19.5;1510;14.7;13.6;11.9;0;Doux;Non;Printemps
20240430;0.6;12.6;450;20.5;1242;15.6;16.6;7.9;0;Soleil;Non;Printemps
20240501;9.2;13.4;424;21.4;1516;16.8;17.4;8.0;0;Pluie;Non;Printemps
20240502;6.2;11.2;220;13.7;1313;11.9;12.5;2.5;0;Pluie;Non;Printemps
20240503;0.0;9.9;506;18.4;1420;13.3;14.2;8.5;0;Doux;Non;Printemps
20240504;0.4;7.5;409;14.9;1518;11.5;11.2;7.4;0;Frais;Non;Printemps
20240505;5.2;10.0;37;18.3;1136;14.1;14.2;8.3;0;Pluie;Non;Printemps
20240506;0.0;11.8;612;19.6;1504;14.6;15.7;7.8;0;Doux;Non;Printemps
20240507;0.0;8.9;413;22.3;1426;15.8;15.6;13.4;0;Soleil;Non;Printemps
20240508;0.0;9.0;503;14.9;1410;12.3;12.0;5.9;0;Doux;Non;Printemps
20240509;0.0;9.0;341;23.7;1556;15.4;16.4;14.7;0;Soleil;Non;Printemps
20240510;0.0;11.1;444;27.0;1509;19.3;19.1;15.9;0;Soleil;Non;Printemps
20240511;0.0;12.2;434;28.4;1305;20.9;20.3;16.2;0;Chaleurs;Non;Printemps
20240512;1.8;13.8;445;28.0;1019;19.8;20.9;14.2;0;Pluie;Non;Printemps
20240513;1.0;16.1;554;23.1;1428;18.9;19.6;7.0;0;Soleil;Non;Printemps
20240514;11.7;13.7;913;16.2;601;15.3;15.0;2.5;0;Pluie;Non;Printemps
20240515;3.8;13.0;514;22.6;1554;16.5;17.8;9.6;0;Pluie;Non;Printemps
20240516;0.4;12.9;412;21.7;1639;16.6;17.3;8.8;0;Soleil;Non;Printemps
20240517;0.0;12.0;432;21.3;1511;16.5;16.7;9.3;0;Soleil;Non;Printemps
20240518;0.0;11.8;440;24.1;1141;17.1;18.0;12.3;0;Soleil;Non;Printemps
20240519;0.6;14.3;454;24.1;1555;17.4;19.2;9.8;0;Soleil;Non;Printemps
20240520;12.6;11.9;444;24.5;1308;17.0;18.2;12.6;0;Pluie;Non;Printemps
20240521;1.6;13.7;620;21.7;1218;16.4;17.7;8.0;0;Pluie;Non;Printemps
20240522;2.4;14.0;50;21.5;1645;16.5;17.8;7.5;0;Pluie;Non;Printemps
20240523;0.0;13.1;2320;21.8;1433;16.8;17.5;8.7;0;Soleil;Non;Printemps
20240524;0.0;13.3;150;22.5;1417;16.8;17.9;9.2;0;Soleil;Non;Printemps
20240525;0.0;10.6;357;23.6;1541;18.2;17.1;13.0;0;Soleil;Non;Printemps
20240526;0.8;16.2;420;23.6;1205;18.9;19.9;7.4;0;Soleil;Non;Printemps
20240527;7.1;13.6;1349;19.0;1040;15.0;16.3;5.4;0;Pluie;Non;Printemps
20240528;5.6;10.7;2203;17.6;1740;14.9;14.2;6.9;0;Pluie;Non;Printemps
20240529;13.7;14.0;539;16.6;1422;15.5;15.3;2.6;0;Pluie;Non;Printemps
20240530;2.4;13.0;1313;17.3;952;14.5;15.2;4.3;0;Pluie;Non;Printemps
20240531;4.0;12.6;2336;18.0;1142;14.3;15.3;5.4;0;Pluie;Non;Printemps
20240601;3.6;12.9;332;14.4;1027;13.3;13.7;1.5;0;Pluie;Non;Printemps
20240602;0.0;12.4;457;19.0;1302;14.6;15.7;6.6;0;Doux;Non;Printemps
20240603;0.0;9.3;424;24.6;1505;17.2;17.0;15.3;0;Soleil;Non;Printemps
20240604;0.0;13.3;357;25.2;1350;19.5;19.3;11.9;0;Soleil;Non;Printemps
20240605;0.0;15.5;520;23.3;1528;17.8;19.4;7.8;0;Soleil;Non;Printemps
20240606;0.0;9.4;344;23.7;1303;17.0;16.6;14.3;0;Soleil;Non;Printemps
20240607;0.0;9.8;313;24.1;1643;17.4;17.0;14.3;0;Soleil;Non;Printemps
20240608;0.0;10.3;421;24.7;1400;17.7;17.5;14.4;0;Soleil;Non;Printemps
20240609;0.0;11.5;327;24.0;1406;17.3;17.8;12.5;0;Soleil;Non;Printemps
20240610;0.4;11.9;439;19.7;1556;14.9;15.8;7.8;0;Doux;Non;Printemps
20240611;0.8;9.2;346;19.3;1142;13.7;14.3;10.1;0;Doux;Non;Printemps
20240612;0.0;8.6;321;20.9;1302;14.5;14.8;12.3;0;Doux;Non;Printemps
20240613;0.2;10.2;447;21.7;1512;17.1;16.0;11.5;0;Soleil;Non;Printemps
20240614;3.6;13.4;435;23.2;1607;17.2;18.3;9.8;0;Pluie;Non;Printemps
20240615;4.2;11.9;440;18.3;952;15.2;15.1;6.4;0;Pluie;Non;Printemps
20240616;2.2;13.0;552;19.7;1122;16.0;16.4;6.7;0;Pluie;Non;Printemps
20240617;3.6;15.1;400;24.7;1702;19.6;19.9;9.6;0;Pluie;Non;Printemps
20240618;4.8;15.8;154;24.6;1458;19.6;20.2;8.8;0;Pluie;Non;Printemps
20240619;0.2;16.4;501;23.7;1458;18.8;20.1;7.3;0;Soleil;Non;Printemps
20240620;0.2;16.2;520;25.0;1224;19.7;20.6;8.8;0;Soleil;Non;Ete
20240621;4.6;17.0;646;25.3;1650;19.8;21.2;8.3;0;Pluie;Non;Ete
20240622;4.5;13.9;441;23.3;1449;17.7;18.6;9.4;0;Pluie;Non;Ete
20240623;0.0;12.4;429;26.6;1527;19.7;19.5;14.2;0;Soleil;Non;Ete
20240624;0.0;14.5;412;29.8;1458;22.8;22.2;15.3;0;Chaleurs;Non;Ete
20240625;0.0;17.0;442;32.3;1351;24.5;24.7;15.3;0;Canicule;Non;Ete
20240626;0.2;18.6;403;33.0;1411;25.7;25.8;14.4;0;Canicule;Non;Ete
20240627;0.0;19.2;430;31.2;1048;24.8;25.2;12.0;0;Canicule;Non;Ete
20240628;0.0;15.3;452;26.5;1548;19.8;20.9;11.2;0;Soleil;Non;Ete
20240629;0.8;14.2;409;25.1;1021;19.5;19.7;10.9;0;Soleil;Non;Ete
20240630;0.0;15.0;456;25.2;1456;20.2;20.1;10.2;0;Chaleurs;Non;Ete
20240701;0.0;15.6;518;21.3;1520;18.4;18.5;5.7;0;Soleil;Non;Ete
20240702;0.2;15.3;357;23.5;1439;17.8;19.4;8.2;0;Soleil;Non;Ete
20240703;1.2;13.8;100;22.2;1323;17.8;18.0;8.4;0;Pluie;Non;Ete
20240704;0.0;14.6;436;23.8;1519;19.0;19.2;9.2;0;Soleil;Non;Ete
20240705;0.0;14.5;358;27.7;1700;21.1;21.1;13.2;0;Chaleurs;Non;Ete
20240706;1.0;14.9;807;23.0;1340;18.3;19.0;8.1;0;Soleil;Oui;Ete
20240707;0.0;11.3;359;22.6;1328;17.6;17.0;11.3;0;Soleil;Oui;Ete
20240708;0.0;12.8;353;26.3;1701;20.0;19.6;13.5;0;Chaleurs;Oui;Ete
20240709;3.0;16.3;423;26.8;1005;21.6;21.6;10.5;0;Pluie;Oui;Ete
20240710;0.0;19.6;327;27.2;1529;22.4;23.4;7.6;;Chaleurs;Oui;Ete
20240711;16.7;16.4;421;26.3;1241;21.1;21.4;9.9;0;Pluie;Oui;Ete
20240712;1.4;14.2;604;22.4;1338;16.6;18.3;8.2;0;Pluie;Oui;Ete
20240713;0.2;12.5;324;25.3;1529;17.5;18.9;12.8;0;Soleil;Oui;Ete
20240714;0.0;11.9;402;23.5;909;18.3;17.7;11.6;0;Soleil;Oui;Ete
20240715;0.6;12.7;331;28.6;1631;21.5;20.7;15.9;0;Chaleurs;Oui;Ete
20240716;0.0;16.5;403;24.0;1204;20.0;20.3;7.5;0;Chaleurs;Oui;Ete
20240717;0.0;15.2;411;28.7;1545;21.7;22.0;13.5;0;Chaleurs;Oui;Ete
20240718;0.0;15.5;415;31.4;1336;23.3;23.5;15.9;0;Canicule;Oui;Ete
20240719;0.0;18.0;2144;35.2;1603;27.3;26.6;17.2;0;Canicule;Oui;Ete
20240720;2.4;19.6;509;31.7;1426;26.4;25.7;12.1;0;Canicule;Oui;Ete
20240721;0.2;20.1;118;28.5;1436;22.4;24.3;8.4;0;Chaleurs;Oui;Ete
20240722;0.8;15.7;407;27.0;1456;20.9;21.4;11.3;0;Chaleurs;Oui;Ete
20240723;0.8;19.2;326;25.1;1219;20.3;22.2;5.9;;Chaleurs;Oui;Ete
20240724;0.0;14.9;415;27.3;1445;21.3;21.1;12.4;0;Chaleurs;Oui;Ete
20240725;3.0;17.9;411;29.6;1429;23.9;23.8;11.7;0;Pluie;Oui;Ete
20240726;14.0;18.6;726;23.3;1233;20.4;21.0;4.7;0;Pluie;Oui;Ete
20240727;5.4;16.4;755;18.9;1308;17.3;17.7;2.5;0;Pluie;Oui;Ete
20240728;0.0;12.0;419;27.3;1424;19.7;19.7;15.3;0;Soleil;Oui;Ete
20240729;0.2;15.4;424;32.3;1517;24.2;23.9;16.9;0;Canicule;Oui;Ete
