date,jour_semaine,jour_mois,semaine_annee,mois,annee,saison,vacances_scolaires,temperature_moyenne,temperature_min,temperature_max,meteo_principale,indice_chaleur,indice_froid,lits_total,lits_occupes,taux_occupation_lits,nb_medecins_disponibles,nb_infirmiers_disponibles,nb_aides_soignants_disponibles,taux_couverture_personnel,nombre_admissions,nombre_passages_urgences,nombre_hospitalisations,nombre_sorties,evenement_special,impact_evenement_estime
2024-04-17,Mercredi,17,16,4,2024,Printemps,1,"8,8","6,5","13,5",Pluie,"0,0","0,0",1650,1307,"0,79",70,260,210,"1,0",354,966,230,251,Aucun,"0,0"
2024-04-18,Jeudi,18,16,4,2024,Printemps,1,"9,4","3,9","15,3",Frais,"0,0","0,0",1650,1169,"0,71",70,260,210,"1,0",258,966,167,224,Aucun,"0,0"
2024-04-19,Vendredi,19,16,4,2024,Printemps,1,"9,9","8,8","12,2",Pluie,"0,0","0,0",1650,1197,"0,73",70,260,210,"1,0",264,1062,171,230,Aucun,"0,0"
2024-04-20,Samedi,20,16,4,2024,Printemps,1,"8,2","4,9","12,3",Frais,"0,0","0,0",1650,1087,"0,66",70,260,210,"1,0",217,1110,141,209,Aucun,"0,0"
2024-04-21,Dimanche,21,16,4,2024,Printemps,1,"8,5","4,5","14,0",Frais,"0,0","0,0",1650,1262,"0,76",70,260,210,"1,0",209,1043,135,242,Aucun,"0,0"
2024-04-22,Lundi,22,17,4,2024,Printemps,1,"8,1","3,9","14,6",Frais,"0,0","0,0",1650,1116,"0,68",70,260,210,"1,0",393,966,255,214,Aucun,"0,0"
2024-04-23,Mardi,23,17,4,2024,Printemps,1,"8,9","2,6","15,1",Frais,"0,0","0,0",1650,915,"0,55",70,260,210,"1,0",333,966,216,175,Aucun,"0,0"
2024-04-24,Mercredi,24,17,4,2024,Printemps,1,"8,7","7,0","12,6",Frais,"0,0","0,0",1650,1146,"0,69",70,260,210,"1,0",309,966,200,220,Aucun,"0,0"
2024-04-25,Jeudi,25,17,4,2024,Printemps,0,"10,6","3,7","15,2",Frais,"0,0","0,0",1650,971,"0,59",70,260,210,"1,0",548,920,356,186,Aucun,"0,0"
2024-04-26,Vendredi,26,17,4,2024,Printemps,0,"12,3","5,8","16,4",Pluie,"0,0","0,0",1650,1319,"0,8",70,260,210,"1,0",465,1012,302,253,Aucun,"0,0"
2024-04-27,Samedi,27,17,4,2024,Printemps,0,"12,8","10,2","17,7",Pluie,"0,0","0,0",1650,1445,"0,88",70,260,210,"1,0",326,1058,211,277,Aucun,"0,0"
2024-04-28,Dimanche,28,17,4,2024,Printemps,0,"13,0","10,5","18,2",Doux,"0,0","0,0",1650,1219,"0,74",70,260,210,"1,0",332,993,215,234,Aucun,"0,0"
2024-04-29,Lundi,29,18,4,2024,Printemps,0,"14,7","7,6","19,5",Doux,"0,0","0,0",1650,1356,"0,82",70,260,210,"1,0",356,920,231,260,Aucun,"0,0"
2024-04-30,Mardi,30,18,4,2024,Printemps,0,"15,6","12,6","20,5",Soleil,"0,0","0,0",1650,1051,"0,64",70,260,210,"1,0",438,920,284,202,Aucun,"0,0"
2024-05-01,Mercredi,1,18,5,2024,Printemps,0,"16,8","13,4","21,4",Pluie,"0,0","0,0",1650,1121,"0,68",70,260,210,"1,0",265,920,172,215,Aucun,"0,0"
2024-05-02,Jeudi,2,18,5,2024,Printemps,0,"11,9","11,2","13,7",Pluie,"0,0","0,0",1650,1144,"0,69",70,260,210,"1,0",302,920,196,220,Aucun,"0,0"
2024-05-03,Vendredi,3,18,5,2024,Printemps,0,"13,3","9,9","18,4",Doux,"0,0","0,0",1650,1079,"0,65",70,260,210,"1,0",449,1012,291,207,Aucun,"0,0"
2024-05-04,Samedi,4,18,5,2024,Printemps,0,"11,5","7,5","14,9",Frais,"0,0","0,0",1650,1164,"0,71",70,260,210,"1,0",302,1058,196,223,Aucun,"0,0"
2024-05-05,Dimanche,5,18,5,2024,Printemps,0,"14,1","10,0","18,3",Pluie,"0,0","0,0",1650,784,"0,48",70,260,210,"1,0",367,993,238,150,Aucun,"0,0"
2024-05-06,Lundi,6,19,5,2024,Printemps,0,"14,6","11,8","19,6",Doux,"0,0","0,0",1650,1189,"0,72",70,260,210,"1,0",316,920,205,228,Aucun,"0,0"
2024-05-07,Mardi,7,19,5,2024,Printemps,0,"15,8","8,9","22,3",Soleil,"0,0","0,0",1650,1073,"0,65",70,260,210,"1,0",446,920,289,206,Aucun,"0,0"
2024-05-08,Mercredi,8,19,5,2024,Printemps,0,"12,3","9,0","14,9",Doux,"0,0","0,0",1650,1257,"0,76",70,260,210,"1,0",224,920,145,241,Aucun,"0,0"
2024-05-09,Jeudi,9,19,5,2024,Printemps,0,"15,4","9,0","23,7",Soleil,"0,0","0,0",1650,958,"0,58",70,260,210,"1,0",314,920,204,184,Aucun,"0,0"
2024-05-10,Vendredi,10,19,5,2024,Printemps,0,"19,3","11,1","27,0",Soleil,"2,0","0,0",1650,1124,"0,68",70,260,210,"1,0",315,1012,204,216,Canicule,"0,0"
2024-05-11,Samedi,11,19,5,2024,Printemps,0,"20,9","12,2","28,4",Chaleurs,"3,3999999999999986","0,0",1650,791,"0,48",70,260,210,"1,0",262,1058,170,152,Canicule,"0,0"
2024-05-12,Dimanche,12,19,5,2024,Printemps,0,"19,8","13,8","28,0",Pluie,"3,0","0,0",1650,1365,"0,83",70,260,210,"1,0",370,993,240,262,Canicule,"0,0"
2024-05-13,Lundi,13,20,5,2024,Printemps,0,"18,9","16,1","23,1",Soleil,"0,0","0,0",1650,967,"0,59",70,260,210,"1,0",406,920,263,185,Aucun,"0,0"
2024-05-14,Mardi,14,20,5,2024,Printemps,0,"15,3","13,7","16,2",Pluie,"0,0","0,0",1650,1153,"0,7",70,260,210,"1,0",345,920,224,221,Aucun,"0,0"
2024-05-15,Mercredi,15,20,5,2024,Printemps,0,"16,5","13,0","22,6",Pluie,"0,0","0,0",1650,1265,"0,77",70,260,210,"1,0",403,920,261,243,Aucun,"0,0"
2024-05-16,Jeudi,16,20,5,2024,Printemps,0,"16,6","12,9","21,7",Soleil,"0,0","0,0",1650,1168,"0,71",70,260,210,"1,0",307,920,199,224,Aucun,"0,0"
2024-05-17,Vendredi,17,20,5,2024,Printemps,0,"16,5","12,0","21,3",Soleil,"0,0","0,0",1650,1395,"0,85",70,260,210,"1,0",392,1012,254,268,Aucun,"0,0"
2024-05-18,Samedi,18,20,5,2024,Printemps,0,"17,1","11,8","24,1",Soleil,"0,0","0,0",1650,1285,"0,78",70,260,210,"1,0",356,1058,231,247,Aucun,"0,0"
2024-05-19,Dimanche,19,20,5,2024,Printemps,0,"17,4","14,3","24,1",Soleil,"0,0","0,0",1650,1387,"0,84",70,260,210,"1,0",312,993,202,266,Aucun,"0,0"
2024-05-20,Lundi,20,21,5,2024,Printemps,0,"17,0","11,9","24,5",Pluie,"0,0","0,0",1650,1012,"0,61",70,260,210,"1,0",389,920,252,194,Aucun,"0,0"
2024-05-21,Mardi,21,21,5,2024,Printemps,0,"16,4","13,7","21,7",Pluie,"0,0","0,0",1650,1270,"0,77",70,260,210,"1,0",461,920,299,244,Aucun,"0,0"
2024-05-22,Mercredi,22,21,5,2024,Printemps,0,"16,5","14,0","21,5",Pluie,"0,0","0,0",1650,1075,"0,65",70,260,210,"1,0",328,920,213,206,Aucun,"0,0"
2024-05-23,Jeudi,23,21,5,2024,Printemps,0,"16,8","13,1","21,8",Soleil,"0,0","0,0",1650,1231,"0,75",70,260,210,"1,0",381,920,247,236,Aucun,"0,0"
2024-05-24,Vendredi,24,21,5,2024,Printemps,0,"16,8","13,3","22,5",Soleil,"0,0","0,0",1650,1206,"0,73",70,260,210,"1,0",374,1012,243,231,Aucun,"0,0"
2024-05-25,Samedi,25,21,5,2024,Printemps,0,"18,2","10,6","23,6",Soleil,"0,0","0,0",1650,1331,"0,81",70,260,210,"1,0",428,1058,278,255,Aucun,"0,0"
2024-05-26,Dimanche,26,21,5,2024,Printemps,0,"18,9","16,2","23,6",Soleil,"0,0","0,0",1650,1310,"0,79",70,260,210,"1,0",319,993,207,251,Aucun,"0,0"
2024-05-27,Lundi,27,22,5,2024,Printemps,0,"15,0","13,6","19,0",Pluie,"0,0","0,0",1650,1220,"0,74",70,260,210,"1,0",285,920,185,234,Aucun,"0,0"
2024-05-28,Mardi,28,22,5,2024,Printemps,0,"14,9","10,7","17,6",Pluie,"0,0","0,0",1650,1119,"0,68",70,260,210,"1,0",490,920,318,215,Aucun,"0,0"
2024-05-29,Mercredi,29,22,5,2024,Printemps,0,"15,5","14,0","16,6",Pluie,"0,0","0,0",1650,1047,"0,63",70,260,210,"1,0",298,920,193,201,Aucun,"0,0"
2024-05-30,Jeudi,30,22,5,2024,Printemps,0,"14,5","13,0","17,3",Pluie,"0,0","0,0",1650,1025,"0,62",70,260,210,"1,0",281,920,182,197,Aucun,"0,0"
2024-05-31,Vendredi,31,22,5,2024,Printemps,0,"14,3","12,6","18,0",Pluie,"0,0","0,0",1650,923,"0,56",70,260,210,"1,0",333,1012,216,177,Aucun,"0,0"
2024-06-01,Samedi,1,22,6,2024,Été,0,"13,3","12,9","14,4",Pluie,"0,0","0,0",1650,1303,"0,79",70,260,210,"1,0",307,1058,199,250,Aucun,"0,0"
2024-06-02,Dimanche,2,22,6,2024,Été,0,"14,6","12,4","19,0",Doux,"0,0","0,0",1650,1405,"0,85",70,260,210,"1,0",240,993,156,270,Aucun,"0,0"
2024-06-03,Lundi,3,23,6,2024,Été,0,"17,2","9,3","24,6",Soleil,"0,0","0,0",1650,1325,"0,8",70,260,210,"1,0",396,920,257,254,Aucun,"0,0"
2024-06-04,Mardi,4,23,6,2024,Été,0,"19,5","13,3","25,2",Soleil,"0,1999999999999993","0,0",1650,1295,"0,78",70,260,210,"1,0",312,920,202,249,Canicule,"0,0"
2024-06-05,Mercredi,5,23,6,2024,Été,0,"17,8","15,5","23,3",Soleil,"0,0","0,0",1650,1301,"0,79",70,260,210,"1,0",281,920,182,250,Aucun,"0,0"
2024-06-06,Jeudi,6,23,6,2024,Été,0,"17,0","9,4","23,7",Soleil,"0,0","0,0",1650,1246,"0,76",70,260,210,"1,0",372,920,241,239,Aucun,"0,0"
2024-06-07,Vendredi,7,23,6,2024,Été,0,"17,4","9,8","24,1",Soleil,"0,0","0,0",1650,1007,"0,61",70,260,210,"1,0",275,1012,178,193,Aucun,"0,0"
2024-06-08,Samedi,8,23,6,2024,Été,0,"17,7","10,3","24,7",Soleil,"0,0","0,0",1650,998,"0,6",70,260,210,"1,0",349,1058,226,191,Aucun,"0,0"
2024-06-09,Dimanche,9,23,6,2024,Été,0,"17,3","11,5","24,0",Soleil,"0,0","0,0",1650,929,"0,56",70,260,210,"1,0",339,993,220,178,Aucun,"0,0"
2024-06-10,Lundi,10,24,6,2024,Été,0,"14,9","11,9","19,7",Doux,"0,0","0,0",1650,951,"0,58",70,260,210,"1,0",421,920,273,182,Aucun,"0,0"
2024-06-11,Mardi,11,24,6,2024,Été,0,"13,7","9,2","19,3",Doux,"0,0","0,0",1650,1258,"0,76",70,260,210,"1,0",399,920,259,241,Aucun,"0,0"
2024-06-12,Mercredi,12,24,6,2024,Été,0,"14,5","8,6","20,9",Doux,"0,0","0,0",1650,1251,"0,76",70,260,210,"1,0",309,920,200,240,Aucun,"0,0"
2024-06-13,Jeudi,13,24,6,2024,Été,0,"17,1","10,2","21,7",Soleil,"0,0","0,0",1650,1066,"0,65",70,260,210,"1,0",378,920,245,205,Aucun,"0,0"
2024-06-14,Vendredi,14,24,6,2024,Été,0,"17,2","13,4","23,2",Pluie,"0,0","0,0",1650,831,"0,5",70,260,210,"1,0",287,1012,186,159,Aucun,"0,0"
2024-06-15,Samedi,15,24,6,2024,Été,0,"15,2","11,9","18,3",Pluie,"0,0","0,0",1650,896,"0,54",70,260,210,"1,0",331,1058,215,172,Aucun,"0,0"
2024-06-16,Dimanche,16,24,6,2024,Été,0,"16,0","13,0","19,7",Pluie,"0,0","0,0",1650,1111,"0,67",70,260,210,"1,0",312,993,202,213,Aucun,"0,0"
2024-06-17,Lundi,17,25,6,2024,Été,0,"19,6","15,1","24,7",Pluie,"0,0","0,0",1650,1105,"0,67",70,260,210,"1,0",408,920,265,212,Aucun,"0,0"
2024-06-18,Mardi,18,25,6,2024,Été,0,"19,6","15,8","24,6",Pluie,"0,0","0,0",1650,1275,"0,77",70,260,210,"1,0",336,920,218,245,Aucun,"0,0"
2024-06-19,Mercredi,19,25,6,2024,Été,0,"18,8","16,4","23,7",Soleil,"0,0","0,0",1650,1207,"0,73",70,260,210,"1,0",384,920,249,232,Aucun,"0,0"
2024-06-20,Jeudi,20,25,6,2024,Été,0,"19,7","16,2","25,0",Soleil,"0,0","0,0",1650,901,"0,55",70,260,210,"1,0",393,920,255,173,Canicule,"0,0"
2024-06-21,Vendredi,21,25,6,2024,Été,0,"19,8","17,0","25,3",Pluie,"0,3000000000000007","0,0",1650,1256,"0,76",70,260,210,"1,0",414,1012,269,241,Canicule,"0,0"
2024-06-22,Samedi,22,25,6,2024,Été,0,"17,7","13,9","23,3",Pluie,"0,0","0,0",1650,1114,"0,68",70,260,210,"1,0",232,1058,150,214,Aucun,"0,0"
2024-06-23,Dimanche,23,25,6,2024,Été,0,"19,7","12,4","26,6",Soleil,"1,6000000000000014","0,0",1650,1132,"0,69",70,260,210,"1,0",303,993,196,217,Canicule,"0,0"
2024-06-24,Lundi,24,26,6,2024,Été,0,"22,8","14,5","29,8",Chaleurs,"4,800000000000001","0,0",1650,1391,"0,84",70,260,210,"1,0",384,920,249,267,Canicule,"0,0"
2024-06-25,Mardi,25,26,6,2024,Été,0,"24,5","17,0","32,3",Canicule,"7,299999999999997","0,0",1650,938,"0,57",70,260,210,"1,0",437,920,284,180,Canicule,"0,0"
2024-06-26,Mercredi,26,26,6,2024,Été,0,"25,7","18,6","33,0",Canicule,"8,0","0,0",1650,1374,"0,83",70,260,210,"1,0",404,1012,262,264,Canicule,"0,0"
2024-06-27,Jeudi,27,26,6,2024,Été,0,"24,8","19,2","31,2",Canicule,"6,199999999999999","0,0",1650,1335,"0,81",70,260,210,"1,0",387,920,251,256,Canicule,"0,0"
2024-06-28,Vendredi,28,26,6,2024,Été,0,"19,8","15,3","26,5",Soleil,"1,5","0,0",1650,1323,"0,8",70,260,210,"1,0",504,1012,327,254,Canicule,"0,0"
2024-06-29,Samedi,29,26,6,2024,Été,0,"19,5","14,2","25,1",Soleil,"0,10000000000000142","0,0",1650,1327,"0,8",70,260,210,"1,0",323,1058,209,255,Canicule,"0,0"
2024-06-30,Dimanche,30,26,6,2024,Été,0,"20,2","15,0","25,2",Chaleurs,"0,1999999999999993","0,0",1650,1158,"0,7",70,260,210,"1,0",316,993,205,222,Canicule,"0,0"
2024-07-01,Lundi,1,27,7,2024,Été,1,"18,4","15,6","21,3",Soleil,"0,0","0,0",1650,1412,"0,86",70,260,210,"1,0",305,966,198,271,Aucun,"0,0"
2024-07-02,Mardi,2,27,7,2024,Été,1,"17,8","15,3","23,5",Soleil,"0,0","0,0",1650,1407,"0,85",70,260,210,"1,0",272,966,176,270,Aucun,"0,0"
2024-07-03,Mercredi,3,27,7,2024,Été,1,"17,8","13,8","22,2",Pluie,"0,0","0,0",1650,924,"0,56",70,260,210,"1,0",367,966,238,177,Aucun,"0,0"
2024-07-04,Jeudi,4,27,7,2024,Été,1,"19,0","14,6","23,8",Soleil,"0,0","0,0",1650,808,"0,49",70,260,210,"1,0",357,966,232,155,Aucun,"0,0"
2024-07-05,Vendredi,5,27,7,2024,Été,1,"21,1","14,5","27,7",Chaleurs,"2,6999999999999993","0,0",1650,1301,"0,79",70,260,210,"1,0",376,1062,244,250,Canicule,"0,0"
2024-07-06,Samedi,6,27,7,2024,Été,1,"18,3","14,9","23,0",Soleil,"0,0","0,0",1650,1175,"0,71",70,260,210,"1,0",238,1110,154,225,Aucun,"0,0"
2024-07-07,Dimanche,7,27,7,2024,Été,1,"17,6","11,3","22,6",Soleil,"0,0","0,0",1650,1071,"0,65",70,260,210,"1,0",422,1043,274,205,Aucun,"0,0"
2024-07-08,Lundi,8,28,7,2024,Été,1,"20,0","12,8","26,3",Chaleurs,"1,3000000000000007","0,0",1650,1399,"0,85",70,260,210,"1,0",254,966,165,269,Canicule,"0,0"
2024-07-09,Mardi,9,28,7,2024,Été,1,"21,6","16,3","26,8",Pluie,"1,8000000000000007","0,0",1650,1155,"0,7",70,260,210,"1,0",472,966,306,222,Canicule,"0,0"
2024-07-10,Mercredi,10,28,7,2024,Été,1,"22,4","19,6","27,2",Chaleurs,"2,1999999999999993","0,0",1650,1376,"0,83",70,260,210,"1,0",404,966,262,264,Canicule,"0,0"
2024-07-11,Jeudi,11,28,7,2024,Été,1,"21,1","16,4","26,3",Pluie,"1,3000000000000007","0,0",1650,1074,"0,65",70,260,210,"1,0",277,966,180,206,Canicule,"0,0"
2024-07-12,Vendredi,12,28,7,2024,Été,1,"16,6","14,2","22,4",Pluie,"0,0","0,0",1650,1433,"0,87",70,260,210,"1,0",419,1062,272,275,Aucun,"0,0"
2024-07-13,Samedi,13,28,7,2024,Été,1,"17,5","12,5","25,3",Soleil,"0,3000000000000007","0,0",1650,1009,"0,61",70,260,210,"1,0",322,1110,209,194,Canicule,"0,0"
2024-07-14,Dimanche,14,28,7,2024,Été,1,"18,3","11,9","23,5",Soleil,"0,0","0,0",1650,1067,"0,65",70,260,210,"1,0",424,1043,275,205,Aucun,"0,0"
2024-07-15,Lundi,15,29,7,2024,Été,1,"21,5","12,7","28,6",Chaleurs,"3,6000000000000014","0,0",1650,1211,"0,73",70,260,210,"1,0",307,966,199,232,Canicule,"0,0"
2024-07-16,Mardi,16,29,7,2024,Été,1,"20,0","16,5","24,0",Chaleurs,"0,0","0,0",1650,1295,"0,78",70,260,210,"1,0",443,966,287,249,Aucun,"0,0"
2024-07-17,Mercredi,17,29,7,2024,Été,1,"21,7","15,2","28,7",Chaleurs,"3,6999999999999993","0,0",1650,1231,"0,75",70,260,210,"1,0",361,966,234,236,Canicule,"0,0"
2024-07-18,Jeudi,18,29,7,2024,Été,1,"23,3","15,5","31,4",Canicule,"6,399999999999999","0,0",1650,1247,"0,76",70,260,210,"1,0",334,966,217,239,Canicule,"0,0"
2024-07-19,Vendredi,19,29,7,2024,Été,1,"27,3","18,0","35,2",Canicule,"10,200000000000003","0,0",1650,1106,"0,67",70,260,210,"1,0",149,1168,96,212,Canicule,"0,0"
2024-07-20,Samedi,20,29,7,2024,Été,1,"26,4","19,6","31,7",Canicule,"6,699999999999999","0,0",1650,965,"0,58",70,260,210,"1,0",298,1221,193,185,Canicule,"0,0"
2024-07-21,Dimanche,21,29,7,2024,Été,1,"22,4","20,1","28,5",Chaleurs,"3,5","0,0",1650,1121,"0,68",70,260,210,"1,0",309,1043,200,215,Canicule,"0,0"
2024-07-22,Lundi,22,30,7,2024,Été,1,"20,9","15,7","27,0",Chaleurs,"2,0","0,0",1650,1414,"0,86",70,260,210,"1,0",457,966,297,271,Canicule,"0,0"
2024-07-23,Mardi,23,30,7,2024,Été,1,"20,3","19,2","25,1",Chaleurs,"0,10000000000000142","0,0",1650,1130,"0,68",70,260,210,"1,0",297,966,193,217,Canicule,"0,0"
2024-07-24,Mercredi,24,30,7,2024,Été,1,"21,3","14,9","27,3",Chaleurs,"2,3000000000000007","0,0",1650,1080,"0,65",70,260,210,"1,0",325,966,211,207,Canicule,"0,0"
2024-07-25,Jeudi,25,30,7,2024,Été,1,"23,9","17,9","29,6",Pluie,"4,600000000000001","0,0",1650,1029,"0,62",70,260,210,"1,0",345,966,224,197,Canicule,"0,0"
2024-07-26,Vendredi,26,30,7,2024,Été,1,"20,4","18,6","23,3",Pluie,"0,0","0,0",1650,1257,"0,76",70,260,210,"1,0",249,1062,161,241,Aucun,"0,0"
2024-07-27,Samedi,27,30,7,2024,Été,1,"17,3","16,4","18,9",Pluie,"0,0","0,0",1650,1022,"0,62",70,260,210,"1,0",326,1110,211,196,Aucun,"0,0"
2024-07-28,Dimanche,28,30,7,2024,Été,1,"19,7","12,0","27,3",Soleil,"2,3000000000000007","0,0",1650,1050,"0,64",70,260,210,"1,0",345,1043,224,201,Canicule,"0,0"
2024-07-29,Lundi,29,31,7,2024,Été,1,"24,2","15,4","32,3",Canicule,"7,299999999999997","0,0",1650,1290,"0,78",70,260,210,"1,0",349,966,226,248,Canicule,"0,0"
2024-07-30,Mardi,30,31,7,2024,Été,1,"28,3","19,4","37,5",Canicule,"12,5","0,0",1650,1230,"0,75",70,260,210,"1,0",328,1062,213,236,Canicule,"0,0"
2024-07-31,Mercredi,31,31,7,2024,Été,1,"26,1","20,9","34,3",Canicule,"9,299999999999997","0,0",1650,1122,"0,68",70,260,210,"1,0",294,1062,191,215,Canicule,"0,0"
2024-08-01,Jeudi,1,31,8,2024,Été,1,"25,7","20,7","32,6",Canicule,"7,600000000000001","0,0",1650,1031,"0,62",70,260,210,"1,0",316,1062,205,198,Canicule,"0,0"
2024-08-02,Vendredi,2,31,8,2024,Été,1,"23,5","19,8","29,8",Chaleurs,"4,800000000000001","0,0",1650,899,"0,54",70,260,210,"1,0",318,1062,206,172,Canicule,"0,0"
2024-08-03,Samedi,3,31,8,2024,Été,1,"21,2","16,8","26,4",Chaleurs,"1,3999999999999986","0,0",1650,1107,"0,67",70,260,210,"1,0",246,1110,159,212,Canicule,"0,0"
2024-08-04,Dimanche,4,31,8,2024,Été,1,"21,3","17,5","26,9",Chaleurs,"1,8999999999999986","0,0",1650,1115,"0,68",70,260,210,"1,0",263,1043,170,214,Canicule,"0,0"
2024-08-05,Lundi,5,32,8,2024,Été,1,"23,1","14,6","31,1",Canicule,"6,100000000000001","0,0",1650,1234,"0,75",70,260,210,"1,0",326,966,211,237,Canicule,"0,0"
2024-08-06,Mardi,6,32,8,2024,Été,1,"23,9","16,2","30,4",Canicule,"5,399999999999999","0,0",1650,1047,"0,63",70,260,210,"1,0",394,966,256,201,Canicule,"0,0"
2024-08-07,Mercredi,7,32,8,2024,Été,1,"21,0","16,4","26,5",Chaleurs,"1,5","0,0",1650,983,"0,6",70,260,210,"1,0",244,966,158,189,Canicule,"0,0"
2024-08-08,Jeudi,8,32,8,2024,Été,1,"23,4","16,7","29,0",Chaleurs,"4,0","0,0",1650,1096,"0,66",70,260,210,"1,0",296,966,192,210,Canicule,"0,0"
2024-08-09,Vendredi,9,32,8,2024,Été,1,"23,3","19,7","28,5",Chaleurs,"3,5","0,0",1650,941,"0,57",70,260,210,"1,0",275,1062,178,180,Canicule,"0,0"
2024-08-10,Samedi,10,32,8,2024,Été,1,"23,2","15,6","31,6",Canicule,"6,600000000000001","0,0",1650,1184,"0,72",70,260,210,"1,0",248,1110,161,227,Canicule,"0,0"
2024-08-11,Dimanche,11,32,8,2024,Été,1,"26,2","17,4","33,3",Canicule,"8,299999999999997","0,0",1650,1063,"0,64",70,260,210,"1,0",324,1147,210,204,Canicule,"0,0"
2024-08-12,Lundi,12,33,8,2024,Été,1,"28,9","21,1","37,6",Canicule,"12,600000000000001","0,0",1650,1002,"0,61",70,260,210,"1,0",301,1062,195,192,Canicule,"0,0"
2024-08-13,Mardi,13,33,8,2024,Été,1,"23,7","20,6","27,6",Chaleurs,"2,6000000000000014","0,0",1650,1015,"0,62",70,260,210,"1,0",328,966,213,195,Canicule,"0,0"
2024-08-14,Mercredi,14,33,8,2024,Été,1,"23,6","20,0","30,2",Canicule,"5,199999999999999","0,0",1650,860,"0,52",70,260,210,"1,0",372,966,241,165,Canicule,"0,0"
2024-08-15,Jeudi,15,33,8,2024,Été,1,"23,6","18,9","28,9",Chaleurs,"3,8999999999999986","0,0",1650,1204,"0,73",70,260,210,"1,0",305,966,198,231,Canicule,"0,0"
2024-08-16,Vendredi,16,33,8,2024,Été,1,"23,0","19,5","27,0",Chaleurs,"2,0","0,0",1650,1567,"0,95",70,260,210,"1,0",344,1062,223,301,Canicule,"0,0"
2024-08-17,Samedi,17,33,8,2024,Été,1,"20,0","19,9","20,9",Pluie,"0,0","0,0",1650,989,"0,6",70,260,210,"1,0",306,1110,198,190,Aucun,"0,0"
2024-08-18,Dimanche,18,33,8,2024,Été,1,"18,0","14,7","22,8",Soleil,"0,0","0,0",1650,861,"0,52",70,260,210,"1,0",274,1043,178,165,Aucun,"0,0"
2024-08-19,Lundi,19,34,8,2024,Été,1,"18,8","12,5","24,8",Soleil,"0,0","0,0",1650,1017,"0,62",70,260,210,"1,0",325,966,211,195,Aucun,"0,0"
2024-08-20,Mardi,20,34,8,2024,Été,1,"18,5","14,5","25,0",Pluie,"0,0","0,0",1650,1064,"0,64",70,260,210,"1,0",397,966,258,204,Canicule,"0,0"
2024-08-21,Mercredi,21,34,8,2024,Été,1,"17,5","12,9","23,7",Soleil,"0,0","0,0",1650,1050,"0,64",70,260,210,"1,0",322,966,209,201,Aucun,"0,0"
2024-08-22,Jeudi,22,34,8,2024,Été,1,"20,3","12,6","26,7",Chaleurs,"1,6999999999999993","0,0",1650,1101,"0,67",70,260,210,"1,0",456,966,296,211,Canicule,"0,0"
2024-08-23,Vendredi,23,34,8,2024,Été,1,"22,2","17,2","26,0",Chaleurs,"1,0","0,0",1650,1289,"0,78",70,260,210,"1,0",463,1062,300,247,Canicule,"0,0"
2024-08-24,Samedi,24,34,8,2024,Été,1,"21,9","18,8","30,8",Canicule,"5,800000000000001","0,0",1650,1215,"0,74",70,260,210,"1,0",316,1110,205,233,Canicule,"0,0"
2024-08-25,Dimanche,25,34,8,2024,Été,1,"18,2","13,2","24,1",Soleil,"0,0","0,0",1650,836,"0,51",70,260,210,"1,0",309,1043,200,160,Aucun,"0,0"
2024-08-26,Lundi,26,35,8,2024,Été,1,"18,6","11,1","26,5",Soleil,"1,5","0,0",1650,1294,"0,78",70,260,210,"1,0",311,966,202,248,Canicule,"0,0"
2024-08-27,Mardi,27,35,8,2024,Été,1,"20,7","12,6","29,3",Chaleurs,"4,300000000000001","0,0",1650,923,"0,56",70,260,210,"1,0",327,966,212,177,Canicule,"0,0"
2024-08-28,Mercredi,28,35,8,2024,Été,1,"23,6","14,6","32,8",Canicule,"7,799999999999997","0,0",1650,1436,"0,87",70,260,210,"1,0",327,966,212,276,Canicule,"0,0"
2024-08-29,Jeudi,29,35,8,2024,Été,1,"22,1","17,7","27,5",Chaleurs,"2,5","0,0",1650,1144,"0,69",70,260,210,"1,0",420,966,273,220,Canicule,"0,0"
2024-08-30,Vendredi,30,35,8,2024,Été,1,"17,6","16,4","19,1",Pluie,"0,0","0,0",1650,1094,"0,66",70,260,210,"1,0",399,1062,259,210,Aucun,"0,0"
2024-08-31,Samedi,31,35,8,2024,Été,1,"19,9","15,3","25,4",Pluie,"0,3999999999999986","0,0",1650,1002,"0,61",70,260,210,"1,0",158,1110,102,192,Canicule,"0,0"
2024-09-01,Dimanche,1,35,9,2024,Automne,0,"22,9","17,7","29,3",Chaleurs,"4,300000000000001","0,0",1650,1109,"0,67",70,260,210,"1,0",418,993,271,213,Canicule,"0,0"
2024-09-02,Lundi,2,36,9,2024,Automne,0,"22,1","18,6","26,7",Chaleurs,"1,6999999999999993","0,0",1650,1105,"0,67",70,260,210,"1,0",342,920,222,212,Canicule,"0,0"
2024-09-03,Mardi,3,36,9,2024,Automne,0,"20,2","18,6","22,1",Chaleurs,"0,0","0,0",1650,1423,"0,86",70,260,210,"1,0",497,920,323,273,Aucun,"0,0"
2024-09-04,Mercredi,4,36,9,2024,Automne,0,"19,7","16,8","24,2",Pluie,"0,0","0,0",1650,1128,"0,68",70,260,210,"1,0",519,920,337,216,Aucun,"0,0"
